时间,swap已用MB,压缩内存MB,空闲%,内存占用前三
2026-09-02 11:23,839.12,5994,75,Google 2546MB / Claude 1705MB / Application 1154MB
2026-09-02 11:33,839.12,6004,75,Google 2540MB / Claude 1682MB / Application 1151MB
2026-09-02 11:43,839.12,5992,75,Google 2545MB / Claude 1712MB / Application 1191MB
2026-09-02 11:53,839.12,6014,75,Google 2587MB / Claude 1714MB / Application 1097MB
2026-09-02 12:03,839.12,6063,75,Google 2575MB / Claude 1696MB / Application 1070MB
2026-09-02 12:13,839.12,6046,75,Google 2662MB / Claude 1719MB / Application 962MB
2026-09-02 12:23,839.12,6053,74,Google 2663MB / Claude 1719MB / Application 1025MB
2026-09-02 12:33,839.12,6085,74,Google 2710MB / Claude 1719MB / Application 1019MB
2026-09-02 12:43,839.12,6073,75,Google 2707MB / Claude 1719MB / Application 1019MB
2026-09-02 12:53,839.12,6107,75,Google 2707MB / Claude 1693MB / Application 1019MB
2026-09-02 13:03,839.12,6199,75,Google 2711MB / Claude 1688MB / Application 1019MB
2026-09-02 13:13,839.12,6184,75,Google 2720MB / Claude 1690MB / Application 1019MB
2026-09-02 13:23,839.12,6172,75,Google 2720MB / Claude 1697MB / Application 1019MB
2026-09-02 13:33,839.12,6170,75,Google 2716MB / Claude 1696MB / Application 1019MB
2026-09-02 13:43,839.12,6167,75,Google 2722MB / Claude 1698MB / Application 1019MB
2026-09-02 13:53,839.12,6169,75,Google 2719MB / Claude 1699MB / Application 1019MB
2026-09-02 14:03,839.12,6239,74,Google 2716MB / Claude 1684MB / Application 1019MB
2026-09-02 14:13,839.12,6238,74,Google 2719MB / Claude 1686MB / Application 1019MB
2026-09-02 14:23,839.12,6228,74,Google 2719MB / Claude 1687MB / Application 1019MB
2026-09-02 14:33,839.12,6246,74,Google 2719MB / Claude 1688MB / Application 1020MB
2026-09-02 14:43,839.12,6243,74,Google 2717MB / Claude 1688MB / Application 1020MB
2026-09-02 14:53,839.12,6228,75,Google 2714MB / Claude 1679MB / Application 1015MB
2026-09-02 15:03,839.12,6226,75,Google 2715MB / Claude 1680MB / Application 1015MB
2026-09-02 15:13,839.12,6234,75,Google 2717MB / Claude 1679MB / Application 1015MB
2026-09-02 15:23,839.12,6237,75,Google 2715MB / Claude 1710MB / Application 1017MB
2026-09-02 15:33,839.12,6243,75,Google 2773MB / Claude 1693MB / Application 1025MB
2026-09-02 15:43,839.12,6236,75,Google 2745MB / Claude 1682MB / Application 1026MB
2026-09-02 15:53,839.12,6234,75,Google 2745MB / Claude 1701MB / Application 1129MB
2026-09-02 16:03,839.12,6264,75,Google 2747MB / Claude 1698MB / Application 1149MB
2026-09-02 16:13,839.12,6243,75,Google 2746MB / Claude 1705MB / Application 1167MB
2026-09-02 16:23,839.12,6229,75,Google 2746MB / Claude 1694MB / Application 1181MB
2026-09-02 16:33,839.12,6221,75,Google 2761MB / Claude 1698MB / Application 1197MB
2026-09-02 16:43,839.12,6225,75,Google 2749MB / Claude 1697MB / Application 1199MB
2026-09-02 16:53,839.12,6232,75,Google 2726MB / Claude 1714MB / Application 1195MB
2026-09-02 17:03,839.12,6228,74,Google 2688MB / Claude 1714MB / Application 1178MB
2026-09-02 17:13,839.12,6232,74,Google 2652MB / Claude 1727MB / Application 1195MB
2026-09-02 17:23,839.12,6229,74,Google 2656MB / Claude 1719MB / Application 1200MB
2026-09-02 17:33,839.12,6228,74,Google 2615MB / Claude 1724MB / Application 1220MB
2026-09-02 17:43,839.12,6227,74,Google 2617MB / Claude 1722MB / Application 1220MB
2026-09-02 17:53,839.12,6234,74,Google 2613MB / Claude 1724MB / Application 1218MB
2026-09-02 18:03,839.12,6221,74,Google 2620MB / Claude 1713MB / Application 1218MB
2026-09-02 18:13,839.12,6255,74,Google 2691MB / Claude 1702MB / Application 1218MB
2026-09-02 18:23,839.12,6256,75,Google 2773MB / Claude 1698MB / Application 1218MB
2026-09-02 18:33,839.12,6254,75,Google 2772MB / Claude 1701MB / Application 1218MB
2026-09-02 18:43,839.12,6304,75,Google 2871MB / Claude 1735MB / Application 1227MB
2026-09-02 18:53,839.12,6292,75,Google 2874MB / Claude 1728MB / Application 1225MB
2026-09-02 19:03,839.12,6281,75,Google 2885MB / Claude 1727MB / Application 1225MB
2026-09-02 19:13,839.12,6268,74,Google 2856MB / Claude 1724MB / Application 1169MB
2026-09-02 19:23,839.12,6259,75,Google 2859MB / Claude 1703MB / Application 1103MB
2026-09-02 19:33,839.12,6258,75,Google 2858MB / Claude 1703MB / Application 1103MB
2026-09-02 19:43,839.12,6258,75,Google 2860MB / Claude 1704MB / Application 1103MB
2026-09-02 19:53,839.12,6267,75,Google 2844MB / Claude 1698MB / Application 1028MB
2026-09-02 20:03,839.12,6261,75,Google 2846MB / Claude 1699MB / Application 1028MB
2026-09-02 20:13,839.12,6261,75,Google 2850MB / Claude 1700MB / Application 1028MB
2026-09-02 20:23,839.12,6260,74,Google 2852MB / Claude 1700MB / Application 1028MB
2026-09-02 20:33,839.12,6260,74,Google 2854MB / Claude 1701MB / Application 1029MB
2026-09-02 20:43,839.12,6259,74,Google 2854MB / Claude 1705MB / Application 1029MB
2026-09-02 20:53,839.12,6313,74,Google 2851MB / Claude 1698MB / Application 998MB
2026-09-02 21:03,839.12,6285,74,Google 2853MB / Claude 1698MB / Application 998MB
2026-09-02 21:13,839.12,6284,74,Google 2851MB / Claude 1700MB / Application 999MB
2026-09-02 21:23,839.12,6301,74,Google 2846MB / Claude 1697MB / Application 959MB
2026-09-02 21:33,839.12,6300,74,Google 2847MB / Claude 1698MB / Application 959MB
2026-09-02 21:43,839.12,6299,75,Google 2894MB / Claude 1699MB / Application 959MB
2026-09-02 21:53,839.12,6298,75,Google 2863MB / Claude 1699MB / Application 959MB
2026-09-02 22:03,839.12,6296,75,Google 2859MB / Claude 1701MB / Application 960MB
2026-09-02 22:13,839.12,6292,75,Google 2867MB / Claude 1691MB / Application 960MB
2026-09-02 22:23,839.12,6291,75,Google 2871MB / Claude 1692MB / Application 960MB
2026-09-02 22:33,839.12,6285,75,Google 2868MB / Claude 1692MB / Application 960MB
2026-09-02 22:43,839.12,6284,75,Google 2871MB / Claude 1694MB / Application 960MB
2026-09-02 22:53,839.12,6283,75,Google 2868MB / Claude 1694MB / Application 960MB
2026-09-02 23:03,839.12,6250,75,Google 2866MB / Claude 1695MB / Application 960MB
2026-09-02 23:13,839.12,6250,75,Google 2872MB / Claude 1694MB / Application 959MB
2026-09-02 23:23,839.12,6250,75,Google 2871MB / Claude 1696MB / Application 959MB
2026-09-02 23:33,839.12,6249,75,Google 2874MB / Claude 1694MB / Application 952MB
2026-09-02 23:43,839.12,6249,75,Google 2876MB / Claude 1692MB / Application 952MB
2026-09-02 23:53,839.12,6077,75,Google 2568MB / Claude 1765MB / Application 956MB
2026-09-03 00:03,839.12,5987,75,Google 2584MB / Claude 1775MB / Application 1003MB
2026-09-03 00:13,839.12,5978,75,Google 2587MB / Claude 1784MB / Application 1008MB
2026-09-03 00:23,839.12,5848,75,Google 2717MB / Claude 1787MB / Application 1008MB
2026-09-03 00:33,839.12,5843,75,Google 2727MB / Claude 1784MB / Application 1015MB
2026-09-03 00:43,839.12,5841,75,Google 2720MB / Claude 1781MB / Application 1017MB
2026-09-03 00:53,839.12,5836,76,Google 2768MB / Claude 1778MB / Application 1022MB
2026-09-03 01:03,839.12,6155,74,Google 2693MB / Claude 1756MB / Application 925MB
2026-09-03 01:13,839.12,6125,75,Google 2701MB / Claude 1758MB / Application 988MB
2026-09-03 01:23,839.12,6057,75,Google 2704MB / Claude 1758MB / Application 988MB
2026-09-03 01:33,839.12,6052,75,Google 2701MB / Claude 1759MB / Application 988MB
2026-09-03 01:43,839.12,6002,75,Google 2699MB / Claude 1660MB / Application 988MB
2026-09-03 01:53,839.12,6000,75,Google 2702MB / Claude 1663MB / Application 988MB
2026-09-03 02:03,839.12,5999,75,Google 2709MB / Claude 1665MB / Application 989MB
2026-09-03 02:13,839.12,5985,74,Google 2707MB / Claude 1668MB / Application 989MB
2026-09-03 02:23,839.12,5984,75,Google 2706MB / Claude 1671MB / Application 989MB
2026-09-03 02:33,839.12,5982,75,Google 2709MB / Claude 1673MB / Application 989MB
2026-09-03 02:43,839.12,6007,75,Google 2587MB / Claude 1709MB / Application 1053MB
2026-09-03 02:53,839.12,8359,68,Google 2325MB / Claude 1370MB / Application 781MB
2026-09-03 03:03,839.12,7857,70,Google 2348MB / Claude 1429MB / Application 879MB
2026-09-03 03:13,839.12,7822,70,Google 2352MB / Claude 1424MB / Application 880MB
2026-09-03 03:23,831.12,7666,70,Google 2356MB / Claude 1419MB / Application 880MB
2026-09-03 03:33,831.12,7513,70,Google 2412MB / Claude 1420MB / Application 881MB
2026-09-03 03:43,831.12,7439,70,Google 2409MB / Claude 1422MB / Application 881MB
2026-09-03 03:53,831.12,7346,71,Google 2589MB / Claude 1432MB / Application 881MB
2026-09-03 04:03,831.12,7314,71,Google 2558MB / Claude 1436MB / Application 884MB
2026-09-03 04:13,831.12,7243,71,Google 2559MB / Claude 1431MB / Application 884MB
2026-09-03 04:23,831.12,7212,71,Google 2616MB / Claude 1428MB / Application 896MB
2026-09-03 04:33,831.12,7157,72,Google 2601MB / Claude 1428MB / Application 896MB
2026-09-03 04:43,831.12,7147,72,Google 2601MB / Claude 1429MB / Application 896MB
2026-09-03 04:53,831.12,7135,72,Google 2610MB / Claude 1430MB / Application 896MB
2026-09-03 05:03,831.12,7133,72,Google 2603MB / Claude 1431MB / Application 896MB
2026-09-03 05:13,831.12,7131,71,Google 2607MB / Claude 1431MB / Application 896MB
2026-09-03 05:23,831.12,7113,72,Google 2622MB / Claude 1432MB / Application 896MB
2026-09-03 05:33,831.12,7112,71,Google 2619MB / Claude 1433MB / Application 896MB
2026-09-03 05:43,831.12,7111,71,Google 2623MB / Claude 1434MB / Application 896MB
2026-09-03 05:53,831.12,7098,71,Google 2628MB / Claude 1431MB / Application 896MB
2026-09-03 06:03,831.12,7096,71,Google 2629MB / Claude 1431MB / Application 897MB
2026-09-03 06:13,831.12,7094,71,Google 2624MB / Claude 1433MB / Application 897MB
2026-09-03 06:23,831.12,7092,71,Google 2671MB / Claude 1431MB / Application 897MB
2026-09-03 06:33,831.12,7090,71,Google 2652MB / Claude 1433MB / Application 897MB
2026-09-03 06:43,831.12,7084,71,Google 2652MB / Claude 1433MB / Application 897MB
2026-09-03 06:53,831.12,7083,72,Google 2650MB / Claude 1434MB / Application 897MB
2026-09-03 07:03,831.12,7081,72,Google 2668MB / Claude 1434MB / Application 897MB
2026-09-03 07:13,831.12,7076,72,Google 2677MB / Claude 1432MB / Application 897MB
2026-09-03 07:23,831.12,7058,72,Google 2686MB / Claude 1432MB / Application 897MB
2026-09-03 07:33,831.12,7055,72,Google 2688MB / Claude 1432MB / Application 897MB
2026-09-03 07:43,831.12,7053,72,Google 2685MB / Claude 1432MB / Application 897MB
2026-09-03 07:53,831.12,7046,72,Google 2680MB / Claude 1434MB / Application 903MB
2026-09-03 08:03,791.12,5280,75,Claude 1459MB / Application 658MB / WeChatAppEx 318MB
2026-09-03 08:13,791.12,5237,76,Claude 1461MB / Application 659MB / WeChatAppEx 427MB
2026-09-03 08:23,791.12,4998,77,Claude 1472MB / Application 917MB / Cloudflare 405MB
2026-09-03 08:33,791.12,4989,76,Claude 1483MB / Application 926MB / Cloudflare 348MB
2026-09-03 08:43,791.12,4980,76,Claude 1477MB / Application 926MB / Cloudflare 405MB
2026-09-03 08:53,791.12,4986,76,Claude 1495MB / Application 926MB / Cloudflare 406MB
2026-09-03 09:03,791.12,4625,78,Claude 1572MB / Application 620MB / WeChatAppEx 323MB
2026-09-03 09:13,791.12,4561,79,Claude 1575MB / Application 621MB / Cloudflare 406MB
2026-09-03 09:23,791.12,4538,79,Claude 1577MB / Application 621MB / Cloudflare 407MB
2026-09-03 09:33,791.12,4536,79,Claude 1581MB / Application 621MB / WeChatAppEx 380MB
2026-09-03 09:43,791.12,4535,80,Claude 1583MB / Application 621MB / WeChatAppEx 380MB
2026-09-03 09:53,791.12,4520,80,Claude 1586MB / Application 621MB / Cloudflare 408MB
2026-09-03 10:03,791.12,4493,80,Claude 1591MB / Application 621MB / WeChatAppEx 381MB
2026-09-03 10:13,791.12,4483,80,Claude 1565MB / Application 621MB / WeChatAppEx 382MB
2026-09-03 10:23,791.12,4474,80,Claude 1566MB / Application 621MB / Cloudflare 409MB
2026-09-03 10:33,791.12,4551,79,Application 1614MB / Claude 1566MB / Cloudflare 467MB
2026-09-03 10:43,791.12,4502,79,Application 1574MB / Claude 1573MB / Cloudflare 409MB
2026-09-03 10:53,791.12,4496,79,Claude 1575MB / Application 1574MB / Cloudflare 410MB
2026-09-03 11:03,791.12,4519,79,Claude 1579MB / Application 1564MB / Cloudflare 468MB
2026-09-03 11:13,791.12,4543,79,Claude 1584MB / Application 1504MB / Cloudflare 410MB
2026-09-03 11:23,791.12,4526,80,Claude 1591MB / Application 1488MB / Cloudflare 411MB
2026-09-03 11:33,791.12,4555,79,Claude 1587MB / Application 1391MB / WeChatAppEx 401MB
2026-09-03 11:43,791.12,4550,79,Claude 1583MB / Application 1447MB / Cloudflare 411MB
2026-09-03 11:53,791.12,4561,79,Claude 1553MB / Application 1462MB / Cloudflare 412MB
2026-09-03 12:03,791.12,4598,79,Claude 1551MB / Application 1466MB / Cloudflare 470MB
2026-09-03 12:13,791.12,4591,79,Claude 1551MB / Application 1467MB / Cloudflare 412MB
2026-09-03 12:23,791.12,4622,78,Claude 1501MB / Application 1466MB / WeChatAppEx 422MB
2026-09-03 12:33,791.12,4621,78,Application 1526MB / Claude 1506MB / Cloudflare 468MB
2026-09-03 12:43,791.12,4648,78,Application 1488MB / Claude 1458MB / WeChatAppEx 422MB
2026-09-03 12:53,791.12,4638,79,Application 1488MB / Claude 1455MB / WeChatAppEx 423MB
2026-09-03 13:03,791.12,4857,79,Claude 1359MB / Application 1027MB / WeChatAppEx 425MB
2026-09-03 13:13,791.12,4855,78,Claude 1376MB / Application 1180MB / WeChatAppEx 425MB
2026-09-03 13:23,791.12,4833,79,Claude 1383MB / Application 1333MB / WeChatAppEx 425MB
2026-09-03 13:33,791.12,4831,79,Claude 1408MB / Application 1351MB / WeChatAppEx 425MB
2026-09-03 13:43,791.12,4829,79,Claude 1407MB / Application 1357MB / WeChatAppEx 425MB
2026-09-03 13:53,791.12,4826,79,Claude 1439MB / Application 1362MB / WeChatAppEx 425MB
2026-09-03 14:03,791.12,4825,79,Application 1475MB / Claude 1429MB / WeChatAppEx 422MB
2026-09-03 14:13,791.12,4816,79,Application 1481MB / Claude 1431MB / WeChatAppEx 422MB
2026-09-03 14:23,791.12,4807,78,Application 1484MB / Claude 1436MB / WeChatAppEx 422MB
2026-09-03 14:33,791.12,4806,78,Application 1495MB / Claude 1436MB / WeChatAppEx 422MB
2026-09-03 14:43,791.12,4804,78,Application 1495MB / Claude 1436MB / WeChatAppEx 422MB
2026-09-03 14:53,791.12,4788,78,Claude 1437MB / Application 1383MB / WeChatAppEx 422MB
2026-09-03 15:03,791.12,4864,78,Application 1444MB / Claude 1436MB / WeChatAppEx 422MB
2026-09-03 15:13,791.12,4915,74,Claude 1634MB / Application 1429MB / Cloudflare 417MB
2026-09-03 15:23,791.12,7676,70,Claude 1177MB / Application 823MB / Cloudflare 413MB
2026-09-03 15:33,791.12,7224,72,Claude 1257MB / Application 892MB / WeChatAppEx 312MB
2026-09-03 15:43,791.12,6131,74,Claude 1394MB / Application 895MB / Cloudflare 416MB
2026-09-03 15:53,791.12,5997,76,Claude 1407MB / Application 906MB / Cloudflare 417MB
2026-09-03 16:03,791.12,5968,76,Claude 1387MB / Application 906MB / Cloudflare 448MB
2026-09-03 16:13,791.12,5925,76,Claude 1391MB / Application 907MB / Cloudflare 418MB
2026-09-03 16:23,791.12,5884,76,Claude 1388MB / Application 907MB / WeChatAppEx 323MB
2026-09-03 16:33,791.12,5852,76,Claude 1390MB / Application 907MB / Cloudflare 478MB
2026-09-03 16:43,791.12,5834,76,Claude 1391MB / Application 907MB / Cloudflare 419MB
2026-09-03 16:53,791.12,5822,76,Claude 1392MB / Application 907MB / Cloudflare 419MB
2026-09-03 17:03,791.12,5819,76,Claude 1397MB / Application 907MB / Cloudflare 450MB
2026-09-03 17:13,791.12,5811,76,Claude 1404MB / Application 907MB / Cloudflare 420MB
2026-09-03 17:23,791.12,5807,75,Claude 1405MB / Application 907MB / Cloudflare 420MB
2026-09-03 17:33,791.12,5805,75,Claude 1406MB / Application 907MB / Cloudflare 361MB
2026-09-03 17:43,791.12,5804,75,Claude 1397MB / Application 907MB / Cloudflare 421MB
2026-09-03 17:53,791.12,5793,75,Claude 1396MB / Application 907MB / Cloudflare 421MB
2026-09-03 18:03,791.12,5721,76,Claude 1397MB / Application 907MB / Cloudflare 482MB
2026-09-03 18:13,791.12,5718,75,Claude 1402MB / Application 907MB / Cloudflare 422MB
2026-09-03 18:23,791.12,5704,76,Claude 1399MB / Application 907MB / WeChatAppEx 406MB
2026-09-03 18:33,791.12,5697,76,Claude 1400MB / Application 907MB / WeChatAppEx 405MB
2026-09-03 18:43,791.12,5677,76,Claude 1401MB / Application 907MB / Cloudflare 423MB
2026-09-03 18:53,791.12,5645,77,Claude 1402MB / Application 907MB / Cloudflare 423MB
2026-09-03 19:03,791.12,5629,77,Claude 1404MB / Application 907MB / WeChatAppEx 407MB
2026-09-03 19:13,791.12,5609,77,Claude 1398MB / Application 907MB / WeChatAppEx 425MB
2026-09-03 19:23,791.12,5599,77,Claude 1397MB / Application 907MB / WeChatAppEx 436MB
2026-09-03 19:33,791.12,5599,77,Claude 1398MB / Application 907MB / WeChatAppEx 436MB
2026-09-03 19:43,791.12,5595,77,Claude 1398MB / Application 907MB / WeChatAppEx 436MB
2026-09-03 19:53,791.12,5591,77,Claude 1399MB / Application 907MB / WeChatAppEx 430MB
2026-09-03 20:03,791.12,6444,71,Maps 2184MB / Claude 1301MB / Application 599MB
2026-09-03 20:13,791.12,11384,55,Google 5016MB / Claude 1081MB / Application 531MB
2026-09-03 20:23,783.12,12228,56,Google 4490MB / Claude 1145MB / Application 552MB
2026-09-03 20:33,783.12,10695,59,Google 3733MB / Claude 1085MB / Application 630MB
2026-09-03 20:43,783.12,10081,62,Google 3831MB / Claude 1278MB / Application 1258MB
2026-09-03 20:53,783.12,9894,62,Google 3903MB / Claude 1255MB / Application 1248MB
2026-09-03 21:03,783.12,9864,62,Google 3872MB / Claude 1304MB / Application 1265MB
2026-09-03 21:13,783.12,9825,63,Google 3906MB / Claude 1413MB / Application 1287MB
2026-09-03 21:23,783.12,9668,62,Google 3810MB / Claude 1338MB / Application 889MB
2026-09-03 21:33,783.12,9674,64,Google 4315MB / Claude 1320MB / Application 1015MB
2026-09-03 21:43,783.12,9809,63,Google 4311MB / Claude 1300MB / Application 1016MB
2026-09-03 21:53,783.12,11983,57,Google 4508MB / Claude 1429MB / Application 889MB
2026-09-03 22:03,783.12,14564,47,Google 5579MB / Claude 1140MB / Application 801MB
2026-09-03 22:13,783.12,14100,53,Google 6890MB / Claude 1360MB / Application 834MB
2026-09-03 22:23,783.12,13663,53,Google 6315MB / Claude 1253MB / Application 801MB
2026-09-03 22:33,3569.12,16414,52,Google 2845MB / Client-Mac-Shipping 2216MB / Claude 960MB
2026-09-03 22:43,3798.75,20121,41,Client-Mac-Shipping 3204MB / Google 2290MB / Application 676MB
2026-09-03 22:53,3566.75,11726,70,Google 3221MB / Claude 1191MB / Application 795MB
2026-09-03 23:03,3534.75,11121,74,Google 3681MB / Claude 1212MB / Application 826MB
2026-09-03 23:13,3462.75,10410,75,Google 4411MB / Claude 1382MB / Application 1043MB
2026-09-03 23:23,3430.75,10205,76,Google 4432MB / Claude 1422MB / Application 1085MB
2026-09-03 23:33,3430.75,10334,76,Google 4441MB / Claude 1393MB / Application 1070MB
2026-09-03 23:43,3374.75,14864,51,Google 2729MB / Client-Mac-Shipping 1399MB / Claude 1072MB
2026-09-03 23:53,3455.62,12585,60,Google 2502MB / Client-Mac-Shipping 1101MB / Claude 1092MB
2026-09-04 00:03,3823.38,19413,39,Client-Mac-Shipping 3152MB / Google 1522MB / Claude 498MB
2026-09-04 00:13,4267.00,19949,42,Client-Mac-Shipping 3713MB / Google 1753MB / Application 532MB
2026-09-04 00:23,4179.00,20771,37,Client-Mac-Shipping 2053MB / Google 1761MB / Application 623MB
2026-09-04 00:33,4308.88,20886,39,Google 2505MB / Client-Mac-Shipping 1196MB / Claude 886MB
2026-09-04 00:43,4292.88,20967,39,Google 2172MB / Client-Mac-Shipping 1297MB / Claude 1047MB
2026-09-04 00:53,4292.88,20820,38,Client-Mac-Shipping 2035MB / Google 1977MB / Claude 767MB
2026-09-04 01:03,4260.88,20011,43,Google 2342MB / Client-Mac-Shipping 1780MB / Claude 928MB
2026-09-04 01:13,4156.88,22131,36,Google 2225MB / Client-Mac-Shipping 1229MB / Claude 1001MB
2026-09-04 01:23,4396.75,19887,41,Client-Mac-Shipping 2218MB / Google 1891MB / Claude 775MB
2026-09-04 01:33,4116.75,17554,47,Google 2637MB / Claude 1278MB / Client-Mac-Shipping 1260MB
2026-09-04 01:43,4057.69,20653,37,Google 2372MB / Claude 936MB / Application 821MB
2026-09-04 01:53,4025.69,17226,47,Google 2594MB / Client-Mac-Shipping 1204MB / Claude 1089MB
2026-09-04 02:03,4007.69,17645,45,Google 2744MB / Client-Mac-Shipping 1373MB / Claude 1139MB
2026-09-04 02:13,3959.69,17559,43,Google 2356MB / Client-Mac-Shipping 1047MB / Claude 987MB
2026-09-04 02:23,3951.69,16791,48,Google 2380MB / Client-Mac-Shipping 1232MB / Claude 1127MB
2026-09-04 02:33,3927.69,17962,45,Google 2411MB / Claude 1046MB / Client-Mac-Shipping 954MB
2026-09-04 02:43,4844.50,16724,51,Client-Mac-Shipping 2604MB / Google 1466MB / Claude 849MB
2026-09-04 02:53,4780.50,18416,46,Client-Mac-Shipping 2653MB / Google 1274MB / Claude 640MB
2026-09-04 03:03,3179.00,10639,73,Google 2169MB / Claude 1293MB / Application 1117MB
2026-09-04 03:13,3163.00,10428,75,Google 2299MB / Claude 1322MB / Application 1177MB
2026-09-04 03:23,3139.00,10792,73,Google 2340MB / Claude 1358MB / Application 1284MB
2026-09-04 03:33,3131.00,10081,75,Google 2828MB / Claude 1348MB / Application 1294MB
2026-09-04 03:43,3107.00,9848,75,Google 2824MB / Application 1690MB / Claude 1473MB
2026-09-04 03:53,3107.00,9933,76,Google 2836MB / Application 1676MB / Claude 1472MB
2026-09-04 04:03,3099.00,9834,75,Google 2859MB / Application 1610MB / Claude 1463MB
2026-09-04 04:13,3099.00,9791,76,Google 2874MB / Application 1615MB / Claude 1475MB
2026-09-04 04:23,3099.00,9781,76,Google 2911MB / Application 1650MB / Claude 1443MB
2026-09-04 04:33,3091.00,9776,75,Google 2925MB / Application 1655MB / Claude 1446MB
2026-09-04 04:43,3083.00,9734,75,Google 2926MB / Application 1655MB / Claude 1424MB
2026-09-04 04:53,3083.00,9751,75,Google 2929MB / Application 1562MB / Claude 1376MB
2026-09-04 05:03,3083.00,9673,75,Google 2925MB / Application 1562MB / Claude 1377MB
2026-09-04 05:13,3075.00,9671,75,Google 3037MB / Application 1561MB / Claude 1377MB
2026-09-04 05:23,3075.00,9717,75,Google 3121MB / Application 1555MB / Claude 1359MB
2026-09-04 05:33,3067.00,9711,75,Google 3135MB / Application 1556MB / Claude 1361MB
2026-09-04 05:43,3067.00,9704,76,Google 3126MB / Application 1555MB / Claude 1363MB
2026-09-04 05:53,3051.00,10219,75,Google 3124MB / Claude 1326MB / Application 1036MB
2026-09-04 06:03,3051.00,9921,76,Google 3118MB / Claude 1327MB / Application 1036MB
2026-09-04 06:13,3051.00,9901,76,Google 3128MB / Claude 1334MB / Application 1036MB
2026-09-04 06:23,3043.00,10075,76,Google 3135MB / Claude 1318MB / Application 1035MB
2026-09-04 06:33,3043.00,9989,76,Google 3250MB / Claude 1319MB / Application 1035MB
2026-09-04 06:43,3043.00,9965,77,Google 3221MB / Claude 1318MB / Application 1035MB
2026-09-04 06:53,3043.00,10001,76,Google 3226MB / Claude 1292MB / Application 999MB
2026-09-04 07:03,3043.00,9998,76,Google 3218MB / Claude 1293MB / Application 999MB
2026-09-04 07:13,3043.00,9990,76,Google 3240MB / Claude 1297MB / Application 1005MB
2026-09-04 07:23,3043.00,10084,76,Google 3218MB / Claude 1281MB / Application 987MB
2026-09-04 07:33,3019.00,10213,75,Google 3213MB / Claude 1266MB / Application 974MB
2026-09-04 07:43,3019.00,10195,75,Google 3224MB / Claude 1266MB / Application 975MB
2026-09-04 07:53,3019.00,10212,75,Google 3171MB / Claude 1263MB / Application 975MB
2026-09-04 08:03,3011.00,10189,75,Google 3171MB / Claude 1268MB / Application 988MB
2026-09-04 08:13,2979.00,10069,75,Google 3540MB / Claude 1269MB / Application 987MB
2026-09-04 08:23,2963.00,10048,76,Google 3540MB / Claude 1263MB / Application 988MB
2026-09-04 08:33,2963.00,10047,76,Google 3538MB / Claude 1265MB / Application 988MB
2026-09-04 08:43,2963.00,10095,76,Google 3553MB / Claude 1283MB / Application 992MB
2026-09-04 08:53,2963.00,10336,75,Google 3557MB / Claude 1205MB / Application 967MB
2026-09-04 09:03,2955.00,10296,75,Google 3561MB / Claude 1196MB / Application 968MB
2026-09-04 09:13,2955.00,10339,75,Google 3557MB / Claude 1185MB / Application 965MB
2026-09-04 09:23,2955.00,10311,75,Google 3561MB / Claude 1181MB / Application 973MB
2026-09-04 09:33,2955.00,10358,75,Google 3520MB / Claude 1173MB / Application 973MB
2026-09-04 09:43,2955.00,10345,75,Google 3507MB / Claude 1175MB / Application 986MB
2026-09-04 09:53,2947.00,10374,75,Google 3508MB / Claude 1167MB / Application 986MB
2026-09-04 10:03,2947.00,10413,74,Google 3512MB / Claude 1153MB / Application 983MB
2026-09-04 10:13,2947.00,10418,74,Google 3532MB / Claude 1154MB / Application 981MB
2026-09-04 10:23,2947.00,10588,74,Google 3522MB / Claude 1071MB / Application 962MB
2026-09-04 10:33,2939.00,10727,73,Google 3512MB / Claude 1017MB / Application 957MB
2026-09-04 10:43,2915.00,10629,73,Google 3489MB / Claude 992MB / Application 951MB
2026-09-04 10:53,2915.00,10673,73,Google 3473MB / Claude 985MB / Application 951MB
2026-09-04 11:03,2915.00,10725,73,Google 3493MB / Claude 983MB / Application 950MB
2026-09-04 11:13,2907.00,11075,72,Google 3470MB / Claude 974MB / Application 911MB
2026-09-04 11:23,2891.00,9362,78,Google 3563MB / Cloudflare 386MB / WeChatAppEx 317MB
2026-09-04 11:33,2875.00,9485,77,Google 3405MB / Claude 1734MB / WeChatAppEx 329MB
2026-09-04 11:43,2875.00,9476,78,Google 3393MB / Claude 1739MB / WeChatAppEx 329MB
2026-09-04 11:53,2875.00,9443,78,Google 3410MB / Claude 1720MB / Cloudflare 452MB
2026-09-04 12:03,2875.00,9431,78,Google 3416MB / Claude 1722MB / WeChatAppEx 326MB
2026-09-04 12:13,2875.00,9419,78,Google 3423MB / Claude 1725MB / WeChatAppEx 326MB
2026-09-04 12:23,2875.00,9414,78,Google 3446MB / Claude 1728MB / Cloudflare 453MB
2026-09-04 12:33,2875.00,9409,78,Google 3437MB / Claude 1512MB / WeChatAppEx 328MB
2026-09-04 12:43,2875.00,9406,78,Google 3445MB / Claude 1513MB / WeChatAppEx 328MB
2026-09-04 12:53,2867.00,9372,78,Google 3497MB / Claude 1513MB / Cloudflare 454MB
2026-09-04 13:03,2867.00,9325,77,Google 3501MB / Claude 1514MB / WeChatAppEx 337MB
2026-09-04 13:13,2867.00,9738,73,Google 3027MB / Claude 1376MB / Application 1259MB
